0.51002480,0.20764380,0.91015838,0.81606669,0.85566476,1.04430317,1.30312647,3.13532704,3.61572918,3.30515870,0.60113387,0.57586406,0.54345902,0.93198487,1.01540574,3.43065981,1.45307763,2.21397137,2.20652731,3.26860470,3.21958347,6.22315614,5.65580779,6.58423658,1.14084600,1.10585873,1.04980105,4.38145245,7.97884739,7.16839985,7.78129541,8.51844609,9.31539945,0.70378515,0.97104515,1.29440387,0.01161827,1.86707324,0.04596906,0.04448592,2.93877791,4.75835466,4.07934037,3.90019649,1.88245009,1.77002806,1.51254697,6.35048701,7.19289192,7.60850514,7.78084669,3.88263242,3.83774309,3.80699656,3.65889102,3.59346854,3.61940838,8.58332339,7.92983527,8.53922616,9.03881162,9.44953968,9.80946890,0.52235623,0.21305105,0.66752531,0.61498089,-0.05136557,-0.54592564,-0.97401107,-0.08175157,0.46830702,0.29074152,0.31652984,0.30970728,0.43547314,0.98380692,0.62528334,0.84607818,0.02813113,-0.17796663,-0.24287782,0.08890063,0.53674964,-0.16749396,-0.31518954,-0.45461768,-1.11320758,-0.82458629,0.00968094,0.67126278,-0.01102932,-0.62558657,-1.07770724,-0.70661916,0.41720005,-0.14839211,-0.19644189,-0.26437951,-0.05244026,-0.01917977,-0.02214128,0.01851526,0.62637874,0.06781001,-0.05823400,-0.21651842,0.09651603,-0.01904388,-0.60991155,-0.22268782,-0.18473261,-0.20876919,0.41089705,0.38854570,0.03218443,-0.66238551,1.23031268,-0.66667558,-0.62710916,-0.68199223,-0.66845806,-0.26492450,-0.10041159,-0.14826147,-0.32353107,-0.24801072,-0.42334260,-0.65774429,-0.42970546,-0.18943249,-0.78329999,-0.04843412,-0.00217265,0.01636811,0.29345304,0.41638306,0.49049173,0.44647703,0.25750888,0.35771459,-0.13785254,-0.35591724,-0.66542958,-0.81527874,-0.81908831,-0.79614836,-0.64351333,-0.14426676,-0.13240065,-0.89652789,-0.62255912,-0.66170923,-1.29745795,-1.47205917,-1.52966557,-1.24466900,-0.25748939,-0.40281085,-0.69469209,-0.89436533,-1.60690928,-1.33379632,-1.32280631,-1.17774417,-0.64385661,-0.55088936,0.09238067,0.91162344,-0.34355189,-0.01201540,0.01416648,-0.33424398,0.77919665,-0.28456782,-0.00518270,1.49480597,-0.14842867,0.90150036,1.18428965,-7.36543862,-0.64061071,0.29243704,0.10485798,0.08924415,0.18119388,-0.12508403,0.15582980,0.61137064,1.04139670,0.18269818,-0.18655780,-0.88914934,-0.50681601,-0.39150707,-0.15457668,-0.18511957,-0.10583093
0.31402944,-0.79224368,-0.63245881,0.23535406,-1.10418078,-1.31104943,-0.79826340,1.17881994,0.55769146,-0.49325346,0.91275714,0.50587747,0.16947774,-0.06700628,-0.31556806,-2.98635140,1.40326974,-2.89917243,-2.54395686,-3.09478059,-2.11802005,-1.76253993,1.07082603,-1.45168575,-1.72063122,-1.59296893,-1.45646616,-5.90373805,-10.43523508,-8.31824677,-11.25002020,-13.98547741,-16.39815881,0.36079702,0.26504701,-0.11929686,-0.03138820,0.04747310,0.00686500,0.02471493,-1.53805839,-2.82112650,-3.43376467,-3.77927247,-1.70472830,-1.14375408,-0.23741555,-2.30975415,-4.76826062,-6.38830297,-7.98066274,-4.58259712,-4.97701196,-5.22799949,-5.61680448,-5.83899008,-5.81048331,-10.26952356,-11.84678145,-14.89083761,-17.43184709,-19.51297633,-21.18061595,0.50570200,3.50235963,3.94472166,4.16299799,4.48720795,3.81035993,3.92417898,3.70117087,3.46683195,1.54139065,1.47331270,1.39825701,1.99977119,3.94496804,3.52250960,3.71000731,5.07336480,5.07716484,5.15285938,1.34892713,4.60671094,3.89052490,3.81828164,3.95047164,4.22990341,4.07487635,1.98079697,2.07003375,-0.01845344,1.68746073,0.92213171,1.35191451,3.33715175,0.63451692,0.54822449,1.59655613,0.33625717,0.36648153,0.36137311,1.73221176,3.97912445,3.46449853,3.18886999,3.06486544,3.18203587,0.09867420,0.92180414,0.67965099,0.91959343,3.58799239,2.86749187,3.11886285,1.90473037,0.67517908,1.18733917,8.27283852,3.46108307,3.51740365,8.50335353,4.98570662,0.86565630,0.77644095,0.87253761,1.32997773,2.17316494,1.87691670,1.68317024,1.66200066,4.81840453,1.03433826,1.02151377,0.99399781,8.76750133,8.47695427,8.35584487,8.21841550,5.15919054,10.32512766,10.06197733,10.13300510,10.13547689,10.00689961,9.62914354,9.30166082,9.06706720,8.18105954,7.42553796,9.23974512,4.90044080,5.55773194,8.91549715,9.30447686,9.19780265,9.22702735,9.18806109,9.06104033,9.06841018,9.21593322,8.92927322,9.62525064,4.18347663,4.33338538,9.48545737,10.25033876,10.91780482,11.78961162,-0.36435024,-0.02082076,-0.00186987,-1.05442740,-0.52911599,-0.29775368,-0.01480123,0.87799006,-1.08659840,0.37625100,15.56876639,-26.01581566,-2.30390429,2.99856115,0.94592388,0.14651442,0.95836874,0.78471394,-0.80164965,-1.20503951,0.55652159,2.98051527,1.56694288,1.74680027,0.05767201,0.84964225,0.82437879,0.95808381,0.86143671
0.13369483,-1.14498114,-1.08298861,-0.10115951,-1.62118329,-1.78774988,-1.19266708,0.60569138,0.23829227,-0.61235258,0.72879915,0.32757070,-0.00758996,-0.23718824,-0.47533989,-3.56809504,0.89492987,-2.98819566,-2.58412319,-3.07886772,-2.02415568,-1.41556460,1.58139978,-0.76865072,-1.72729379,-1.58991119,-1.44311479,-5.79359340,-10.10317051,-7.91170543,-10.73161685,-13.34756329,-15.65010475,0.09652452,-0.10587349,-0.58311406,-0.04262806,-0.34547603,-0.00319506,0.01433553,-1.81566413,-3.54006342,-4.29392468,-4.73478873,-2.20790884,-1.65466867,-0.74657486,-1.99977019,-4.65270341,-6.43928359,-8.20629141,-4.77488971,-5.24004747,-5.55291320,-5.99493045,-6.26202985,-6.27065295,-9.69431884,-11.55466759,-14.71646391,-17.37515175,-19.58100492,-21.36914325,0.49917012,3.91815788,4.36500629,4.62129441,5.01432063,4.33880164,4.43113173,4.15858381,3.90715699,1.67282939,1.60579937,1.53126328,2.19961370,4.32284251,3.89594935,4.07884730,5.53035346,5.55998770,5.61077631,1.49173213,5.07732401,4.36659937,4.31349381,4.31342381,4.56444652,4.38994466,2.18168962,2.20370351,-0.02470890,1.96783730,1.22782810,1.69142688,3.72282840,0.71120048,0.62044099,1.77513249,0.37123301,0.40215097,0.39728737,1.89316950,4.27526748,3.74821892,3.49620791,3.38955743,3.47970116,0.19212724,1.10505022,0.77483122,1.01805807,3.90672588,3.16891545,3.40335840,2.04787200,0.77534951,1.18053225,9.39722448,4.02892180,4.12753172,9.79758688,5.66257617,1.00994094,0.91820167,1.01555866,1.48168627,2.44696741,2.13764749,1.92088789,1.89169121,5.28459823,1.14106053,1.12923928,1.10196947,9.73635543,9.39214975,9.25277287,9.09317202,5.62889541,11.26466206,11.01501927,11.11759049,11.17371599,10.98284822,10.65438068,10.40590275,10.24124001,9.63759150,8.67927614,10.48615985,5.54234424,6.22819308,9.97278520,10.24409870,10.07000168,10.04650551,10.14251309,9.98223114,10.00162734,10.14671419,9.84823393,10.52625163,4.62317632,4.76159177,10.55240942,11.29369811,12.01153734,12.92016350,-0.37203666,-0.02191618,-0.00347752,-1.07787405,-0.55585590,-0.30804691,-0.01618371,0.78869154,-1.14732783,0.32321044,17.79042681,-27.29686636,-2.36393960,3.17353908,0.96920627,0.15781138,0.97658789,0.79670149,-0.76345155,-1.17378627,0.65207751,3.16597965,1.64064430,1.80490220,0.04077572,0.88233296,0.86077600,0.94340556,0.87023926
0.08844939,-1.14553612,-0.76816790,-0.32522226,-1.16996585,-1.17795409,-0.76119332,-0.32922420,0.23712536,0.67667146,-0.42803064,-0.46685766,-0.44055695,-0.13531835,-0.05474033,-0.15213581,-2.37743595,-0.53604030,-0.29842721,-0.05388521,0.40161304,1.71626232,2.32495176,3.23374429,-0.29334408,-0.20936655,-0.12763975,-0.21153023,0.35200003,1.10083344,1.00647603,1.08964698,1.30710595,-0.33954387,-0.40376714,-0.33905804,-0.03149421,-0.35000928,-0.00923760,-0.01229103,-0.02168959,-1.07328377,-2.49326007,-3.50046883,-2.05633471,-2.25157931,-2.46207335,1.39889288,0.70157441,-0.20597529,-1.10519781,-0.96929640,-1.30995154,-1.59278272,-2.07900930,-2.46299309,-2.67164388,2.74578192,0.05710370,-0.97171104,-1.79603145,-2.67137110,-3.54030109,0.52997079,0.30468255,1.39006294,1.17953469,0.17396364,-0.37193202,-0.86746484,0.44138313,0.95144550,0.56811740,0.56875162,0.54410383,0.77024985,1.61538110,1.22914372,1.41150403,0.60447357,0.27244257,-0.01428035,0.38660431,0.86354424,0.13894386,-0.10556165,0.06258469,-0.02546341,-0.11772989,0.30586370,0.88983970,-0.03573873,-0.65428977,-0.68207002,-0.46624601,0.32337300,-0.16018107,-0.19454642,-0.21253704,-0.04560932,-0.00572208,-0.00446337,0.10155929,0.75031769,0.17559401,0.20171336,-0.05303905,0.05082745,-0.20933793,-0.60419131,-0.21090470,-0.18322923,0.27347856,-0.05999417,0.20536947,0.04728658,-0.56201768,1.18270542,-0.60118545,0.14805716,-0.15574116,0.33170491,-0.19323527,-0.04946553,-0.06513378,-0.19378491,-0.25142066,-0.38665674,-0.64273914,-0.28165693,-0.03085985,-0.04935414,0.10067530,0.14103037,0.15401742,1.47285589,1.49974524,1.49759654,1.37083740,0.96086873,1.69528604,1.09343056,0.70539375,0.12455392,-0.53507668,-0.02947155,0.33405101,0.71275565,0.48404528,1.47638943,-0.45454872,-0.38253557,-0.51257812,-0.23151568,-0.23281983,-0.50167853,-0.43517741,0.43930104,0.47444147,0.34686200,0.32470205,-0.15840493,0.33736325,-0.55531888,-0.50246337,-0.19999683,-0.03748215,0.82325343,2.47095820,-0.33346222,-0.01195964,0.01403025,-0.45053251,0.63697741,-0.26960793,-0.00482039,1.65607204,-0.03856730,0.98840726,1.86067831,0.61663858,-0.16363729,1.76978753,0.31743290,0.15334553,0.43059760,0.15556650,0.35814547,-0.54176627,0.85993238,1.64586735,0.46189875,-0.43798170,0.01734827,0.13714071,0.31684313,-0.10629011,0.01335349
0.61716836,0.29699500,1.10083803,0.99897011,1.14983461,1.30882294,1.51047969,3.47965379,3.28186728,2.26780862,0.87855954,0.83999679,0.72755330,1.07755826,1.13816841,3.86760559,2.23984073,2.22720329,2.14811306,3.07165349,2.91320840,5.39643264,4.61760911,4.92837444,1.10555124,1.04738936,0.96672600,3.88804061,6.72099265,5.55610244,5.75544822,6.11374337,6.57498316,0.94761240,1.22078546,1.56353452,0.01710571,2.24742970,0.05829932,0.05986026,3.05674777,5.28001218,4.57736450,4.72892229,2.42423662,2.41201857,2.23420876,5.57465271,6.66876112,7.32008509,7.70475193,3.93642326,3.96638822,3.99421154,3.92857522,3.93695083,4.01863246,6.70733910,6.56098280,7.39727786,8.10623699,8.70815492,9.24127375,0.72437760,0.49981607,0.93498347,0.87787054,0.23135231,-0.27011204,-0.74603097,0.03054746,0.53985535,0.31607819,0.34317121,0.33739942,0.47776480,1.06863286,0.71107796,0.93618644,0.21114497,0.00630028,-0.06894764,0.09951452,0.82836707,0.13866332,0.00723724,-0.23429609,-1.04134347,-0.60328047,0.05116329,0.70640196,0.13567795,-0.29484524,-0.78000474,-0.41593073,0.72028548,-0.09090729,-0.13937018,-0.11574706,-0.01738305,0.01589722,0.01291255,0.17431467,0.92942055,0.36761345,0.26626804,0.08903238,0.37658327,0.07299877,-0.45547376,-0.14178211,-0.09895645,0.16260375,0.87860808,0.73660829,0.23186129,-0.52150237,1.71992045,0.18428827,-0.24023533,-0.30669935,0.11560910,0.12218722,-0.02838803,-0.08914646,-0.25096893,-0.14542056,-0.26121140,-0.51821955,-0.32194032,-0.09262671,-0.55949484,0.00330095,0.04999617,0.06856294,0.75506905,0.86709322,0.93199649,0.88483859,0.53914206,0.92245271,0.42688747,0.20351428,-0.12072948,-0.30849117,-0.37131648,-0.41890461,-0.33395364,0.42452746,0.55140211,-0.08945874,-0.19608235,-0.21127512,-0.68996551,-0.76264620,-0.90108404,-0.53143657,0.21888568,0.09427982,-0.17331228,-0.34691951,-1.03782359,-0.77390734,-1.01765021,-0.85259386,-0.16775679,-0.02814420,0.62981847,1.46263441,-0.38604153,-0.01293128,0.01253353,-0.51000015,0.56787047,-0.32384495,-0.00590216,1.51431831,-0.14123808,0.92186180,0.52370415,-7.52004234,-0.82112338,0.17778511,0.05808460,0.06878342,0.16571662,-0.13283652,0.19326664,0.18171624,1.77959473,-0.13336178,-0.29997307,-0.92246759,-0.55553571,-0.45119215,-0.22534310,-0.22300249,-0.14333146
0.21334660,-1.29187592,-0.25451418,0.06140330,-0.22675804,-0.22041870,-0.31599370,-0.90337450,-1.70860635,-3.63556228,0.11259743,0.07657027,-0.03894521,0.28515246,0.28462944,-1.65758918,-0.36906175,-0.08461712,-0.33768870,-0.93534671,-1.38371214,-3.85079013,-5.29875010,-5.59480863,0.25600847,0.14757536,0.01279685,-0.66328655,-2.92065012,-4.60840771,-4.72711928,-4.72632413,-4.64562935,-0.89166091,-0.24898671,0.26068429,-0.01520603,0.34702585,0.01877973,0.01971055,0.25096118,-0.25166413,-0.47996225,0.01775626,0.12133148,0.06673545,-0.24574709,-3.26358489,-1.36321066,-0.08072051,0.77617383,0.63152877,0.74366362,0.77003007,0.98288432,1.16008938,1.33217824,-3.89353007,-2.95342465,-1.53602648,-0.32096919,0.71351096,1.61380014,0.57493300,0.31502029,0.64525248,0.50895438,-0.15962035,-0.55080923,-1.07816834,-0.42421901,0.03623232,0.16856671,0.19161663,0.17772498,0.22138299,0.52462433,0.14231861,0.35207244,-0.29187383,-0.50013449,-0.58556355,-0.00807491,0.45876996,-0.18781681,-0.27030021,-0.58146890,-1.37087931,-0.92252685,-0.08334253,0.63123788,0.03188569,-0.49076058,-1.05156406,-0.74529025,0.33989531,-0.14677571,-0.20255296,-0.28439716,-0.05317339,-0.02313443,-0.02795278,-0.00849151,0.57663921,0.00959725,-0.13932047,-0.30046964,0.02325496,0.00396807,-0.63943309,-0.22823863,-0.17462925,-0.18728700,0.60717775,0.46524622,-0.10865575,-0.77014413,1.36817806,-0.32457269,-0.62173924,-0.78577668,-0.99594607,-0.41783778,-0.16844902,-0.24103786,-0.36453174,-0.20823874,-0.41115319,-0.68625471,-0.53416655,-0.32417899,-1.04935448,-0.11136476,-0.06990324,-0.05678274,-0.41370703,-0.33183130,-0.29722332,-0.37081775,-0.02036238,-0.21156639,-0.71555052,-0.93906470,-1.25626566,-1.43156058,-1.58214886,-1.72042601,-1.72432771,-0.52293094,-0.25421836,-1.10885804,-0.65284747,-0.59648722,-1.81947580,-1.69048988,-1.70532978,-1.31220123,-0.90037041,-0.99050541,-1.23770412,-1.41005020,-2.14044388,-2.15760626,-1.51391723,-1.27694675,-1.33290356,-1.10652222,-0.41135116,0.45094181,-0.36118596,-0.01258328,0.01310212,-0.53864747,0.53556631,-0.29629135,-0.00540593,1.40668041,-0.23012888,0.88464814,-4.43130338,-6.52888246,-1.05788724,-0.42464308,0.00031995,0.02684250,0.08918993,-0.20502617,-0.36945336,0.72956718,1.51253465,-1.13671592,-0.69603905,-1.28725850,-0.88665794,-0.77085547,-0.54711250,-0.37620239,-0.27956450
0.15593261,-1.10015850,-0.54160723,-0.14188318,-0.92315005,-0.95532134,-0.68267578,-0.54749930,-0.97309988,-1.66856692,0.00642159,-0.06442172,-0.11769532,0.07366325,0.02289026,-1.33056695,-0.89019220,-1.15177383,-1.16233920,-1.72859242,-1.65496917,-3.16314602,-3.32945039,-3.62944388,-0.47954693,-0.47528159,-0.47773850,-2.18973964,-4.47819450,-4.71983662,-5.68457937,-6.49231150,-7.18741155,-0.60858196,-0.27832360,-0.09649412,-0.02707999,0.01591857,0.00648696,0.00863533,-0.17474524,-0.70678317,-1.50981461,-1.89852904,-1.00155188,-1.00218309,-1.07073932,-2.90549622,-2.39531633,-2.22291856,-2.16288580,-1.07353714,-1.03828133,-0.98592557,-1.17225733,-1.29267264,-1.27698775,-4.19288314,-4.57488049,-4.50213466,-4.38740880,-4.20780634,-4.09755151,0.53563324,0.23068566,1.01018434,0.97247950,-0.04929815,-0.41654190,-0.94765242,0.29166522,0.74062156,0.47842969,0.46937728,0.43564401,0.59490858,1.24440573,0.83991610,1.00957364,0.19144533,-0.14392072,-0.42673973,0.35487595,0.69291490,0.01870452,-0.17436705,-0.26054924,-0.42376274,-0.41612225,0.14031821,0.78376752,0.00277531,-0.55490005,-0.79853438,-0.43381689,0.38846914,-0.15481335,-0.19394691,-0.22078142,-0.04286813,-0.00394007,-0.00323194,0.10646344,0.76759250,0.19831265,0.28898560,0.01139168,0.07198449,-0.20298133,-0.56180768,-0.18411676,-0.15080150,0.31128727,0.11097494,0.36432122,0.03534719,-0.56520858,1.26257358,-0.54158464,-0.20555244,-0.26970752,0.26468247,-0.31134745,-0.08096110,-0.10196338,-0.20502446,-0.23382082,-0.37540778,-0.65614245,-0.32100453,-0.09286771,-0.16651567,0.06016437,0.09455692,0.10229045,0.96649749,0.96427713,0.93657711,0.79308407,0.70104355,1.16533097,0.55354769,0.15200127,-0.45402800,-1.14319211,-0.72622999,-0.42464325,-0.09610731,0.38170765,1.09373367,-0.57133781,-0.38646446,-0.46580782,-0.63257710,-0.64998039,-0.87776744,-0.67589098,-0.09896190,-0.03638715,-0.14086464,-0.14364786,-0.60755546,-0.08235797,-0.74121440,-0.65861761,-0.87104996,-0.63191175,0.22286273,1.40078277,-0.36963084,-0.01292919,0.01261722,-0.51681638,0.54783940,-0.30638153,-0.00588741,1.50787293,-0.15416911,0.91606259,-0.70444962,0.66257147,-0.24215014,1.27007022,0.24750403,0.12193194,0.38572340,0.12818510,-0.41230243,-0.61908158,0.86316044,1.18391546,0.21523394,-0.70371273,-0.23409378,-0.09212758,0.11395853,0.13515959,-0.14447421
0.37801086,-0.80269385,-0.45765454,0.41269603,-0.83476825,-1.09982043,-0.69657819,1.06519603,0.03954318,-1.55910111,1.07130452,0.67214970,0.32169269,0.05150272,-0.24543382,-3.30897032,2.17916406,-2.88572520,-2.65436787,-3.46081198,-2.69921572,-3.38613962,-1.04752235,-4.10231248,-1.60256746,-1.51127288,-1.41254514,-5.88057065,-10.73888930,-9.09001720,-12.42589402,-15.54187777,-18.36931042,0.18912052,0.34425955,0.10385483,-0.02688427,0.22104327,0.01391944,0.03340515,-1.41878893,-2.11404046,-2.36985301,-2.45533176,-0.95728232,-0.35233788,0.56139736,-3.64970130,-5.39355628,-6.38234093,-7.41516744,-4.05484064,-4.23743255,-4.30883853,-4.54952941,-4.65424231,-4.53792475,-11.62704271,-11.95024711,-14.35034542,-16.31684948,-17.89084243,-19.10076257,0.61992131,3.83133162,4.23336914,4.42468272,4.70522538,4.03170423,4.09976588,3.82982786,3.57959200,1.58079859,1.50904021,1.42755453,2.03155857,3.97859456,3.54108418,3.71430878,5.14295297,5.15624832,5.20682663,1.40975344,4.82668134,4.13444362,4.08367908,4.05946051,4.34296417,4.19064642,2.01217059,2.10531498,0.07876154,2.02295846,1.23762644,1.65966702,3.64966881,0.68614478,0.59584582,1.71434108,0.36361328,0.39370065,0.38762083,1.84329582,4.17466024,3.65133903,3.42569796,3.31780564,3.41286234,0.17347917,1.06920187,0.75342369,0.99508516,3.88128037,3.14567655,3.37850698,2.02986290,0.76604438,1.49604597,9.27000335,3.91228791,3.94154719,9.30964363,5.37459088,0.94437768,0.84805991,0.93796908,1.42481802,2.31424805,1.99882934,1.78595769,1.75960588,5.04571081,1.08531207,1.07037308,1.03845286,9.11477064,8.75827706,8.60403091,8.43435894,5.33474596,10.65590869,10.38393647,10.46122603,10.49129770,10.30505865,9.95106147,9.68290396,9.48724659,9.00712390,8.31333849,9.99010556,5.29075435,5.96499366,9.46124701,9.82856723,9.70483512,9.71013288,9.51302098,9.43024088,9.48924053,9.67294562,9.41177908,10.12558361,4.43981154,4.59404329,9.82218873,10.63669295,11.41278252,12.36626299,-0.36878651,-0.02096897,-0.00156128,-0.92884993,-0.38611640,-0.30644566,-0.01518838,0.77279428,-1.16346572,0.32751179,13.62862796,-25.39569796,-2.41113795,2.78456007,0.89144113,0.13309641,0.89583700,0.72376588,-1.09873261,-1.36020827,0.35486211,2.60935771,1.39400372,1.57306318,-0.09175385,0.70481802,0.68610424,0.81773149,0.75848501
0.48054562,0.01483944,0.56871648,0.92761829,0.37361804,0.30778391,0.38791152,1.59407018,1.02525272,0.41590266,0.49893932,0.39189774,0.36912252,0.53537862,0.54538583,1.68764983,0.97150365,-0.32260868,-0.30933659,-0.40076107,-0.26264689,-0.22239120,-0.24301271,-0.95837320,-0.22090088,-0.21289175,-0.19800329,-0.75377159,-1.09510576,-0.45426509,-2.58038127,-4.26488507,-5.71016673,0.43423124,0.87420102,1.06716551,0.00165598,1.37601902,0.03131855,0.03470090,1.45276201,2.24930860,1.62633899,1.26454725,0.61881910,0.68332768,0.69941803,0.00145489,0.40169007,0.53728003,0.93235099,0.68486738,0.79479610,0.90083592,0.75879622,0.68653140,0.76915902,-0.54571653,-0.61058105,-1.17596080,-1.80436466,-2.34012279,-2.72881167,0.65170078,1.40354379,2.18354105,2.24401861,0.18329042,-0.20389723,-0.44793059,0.70214364,1.32813094,0.77318207,0.77485901,0.73234162,1.00615753,1.87976365,1.41606188,1.57618055,0.91165867,0.56812068,0.24647333,0.58060328,1.83558528,0.30983656,0.05974273,0.20897556,0.17838197,0.06859562,0.31638308,1.17673916,0.07344420,0.43315720,0.00848279,0.40994122,0.60532374,-0.13722694,-0.15357788,0.32596016,0.08115979,0.13499834,0.13225991,0.63189196,1.10293589,0.53070825,0.75276216,0.46336169,0.43629595,-0.11023652,-0.02682541,-0.12118403,-0.10128996,0.78194201,0.28709177,0.53006145,0.26239159,-0.02536452,1.53686657,2.63022521,1.26289810,1.26560109,1.50236245,0.01903235,0.01263760,0.01637330,-0.02362687,-0.19296135,-0.27782232,-0.47954445,-0.14714732,0.35451767,0.37772848,0.34665056,0.40120741,0.39839360,3.32641584,2.47555910,2.15865249,1.99459523,2.00987532,3.03159964,2.05192757,1.65571747,1.02507683,0.20618723,0.83169830,1.27349825,1.73836716,2.22773330,3.24118157,2.47723147,-0.00534999,-0.16892988,2.88973829,0.59349579,0.23345639,0.24852500,0.80381638,0.95624148,1.74578101,3.15617365,3.26422714,4.10550500,1.42247372,1.50977080,2.17114759,2.55366394,4.68594280,6.38990363,-0.36529552,-0.01521166,0.01309067,-0.51498106,0.46535606,-0.29986087,-0.00836922,1.68027289,-0.11687646,0.94623874,-22.71165634,22.12263381,0.08696874,0.60817397,0.13707284,0.25270881,0.57906997,0.18056527,-0.68612582,0.04617476,0.54412055,1.39534455,0.32484624,-0.55134419,0.54058541,0.08815169,-0.45317987,0.19301195,0.30639425
0.28371087,-0.60878453,0.21782479,0.31817514,0.21314568,0.34437066,0.39152322,0.65586736,1.09686940,0.44369367,0.00958339,0.11063528,0.03501539,0.48490086,0.63076372,1.46957623,-0.02884558,1.69460593,1.63173244,2.27976298,2.05284707,3.54786537,2.40369874,3.45791108,0.99792857,0.93176700,0.84106909,3.28537599,5.50115087,4.55380541,5.45437146,6.49386100,7.63214140,-0.05101477,0.22563221,0.63007725,-0.00273230,0.79871675,0.02287987,0.01846335,1.58706768,1.85462278,1.27635955,1.35365255,0.63460750,0.48252259,0.13109690,3.47665561,4.55953758,5.12919462,5.36421955,2.65655145,2.53842259,2.37059368,2.41894581,2.46797804,2.54705814,6.15090098,5.56571524,6.39433440,7.07241666,7.61935914,8.07818707,0.39651815,-0.04440115,0.33068367,0.23341315,-0.36502122,-1.02685743,-1.41382563,-0.68569781,-0.14531299,0.06285710,0.10255337,0.10295126,0.12884881,0.37860383,0.02681239,0.25622745,-0.57540942,-0.74913106,-0.78067893,-0.04454205,0.17291163,-0.55983707,-0.72046247,-0.83338799,-1.64916386,-1.26912465,-0.23635859,0.51812414,-0.05088049,-0.68889943,-1.24647475,-0.93820241,0.23001022,-0.17689228,-0.22792802,-0.34414542,-0.06758943,-0.03882679,-0.04400223,-0.07488719,0.45405422,-0.11065481,-0.33306155,-0.42469295,-0.02836844,-0.03121077,-0.72181651,-0.27858712,-0.23241851,-0.32091476,0.45132172,0.29060493,-0.10241819,-0.78327196,1.03303887,-1.06849341,-0.96654063,-1.10285234,-1.55374097,-0.62044670,-0.19505386,-0.23624242,-0.42077762,-0.32767139,-0.58266052,-0.81396416,-0.63518913,-0.40181082,-1.42228246,-0.17900555,-0.13095285,-0.11088794,-0.82274070,-0.66748070,-0.57932142,-0.61594293,-0.37790973,-0.90822794,-1.37176807,-1.51516137,-1.71970322,-1.74784935,-1.88479690,-2.01573097,-2.01991062,-0.91698851,-0.88121372,-1.71077798,-1.04211379,-1.06008708,-2.27412363,-2.18696682,-2.27782974,-2.00828027,-1.26266881,-1.41804654,-1.72178159,-1.94229444,-2.71310584,-2.76313021,-1.86056201,-1.66369009,-1.61630530,-1.48943266,-0.85558259,-0.04879656,-0.32036278,-0.01146124,0.01510762,-0.39130174,0.70624043,-0.25504581,-0.00420032,1.68961966,-0.02666157,1.01085906,-1.49216662,-8.55094071,-0.71281334,-0.35030173,0.02406530,-0.00073344,0.00191797,-0.30635601,0.35499462,1.02951298,1.36574215,-0.67387731,-0.45777555,-1.06921860,-0.69715025,-0.59612828,-0.38571058,-0.27320789,-0.18357196
